Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
8161017995,"16 Nov 2022, 06:50:20",Morning Run,Run,,1202,2.78,170.0,20,false,,ASICS GT-2000 7 Nottingham Runners,activities/8740893386.fit.gz,,,1202.0,1202.0,2787.6,2.867,2.319,0.0,,,,0.0,0.0,,,,,,152.0,,,226.0,,,20.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.319,0.0,,,,,,,,,,,,,,,,,""
8169616510,"26 Nov 2022, 09:01:37",Leigh-on-sea Parkrun,Run,"",1957,5.06,198.0,79,false,,ASICS GT-2000 7 Nottingham Runners,activities/8750578520.fit.gz,,,1957.0,1901.0,5061.6,4.486,2.663,0.0,0.1,3.7,4.1,1.1,0.0,,,,,,176.0,,,450.0,,,79.0,,,,,,,,,,,0.0,,0.0,,1.0,5062.4,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.586,893.6,,,,,,,,,,,,,,,,,""
8213421368,"6 Dec 2022, 07:00:01",Morning Run,Run,,1803,4.45,192.0,39,false,,ASICS GT-2000 7 Nottingham Runners,activities/8799946607.fit.gz,,,1803.0,1803.0,4452.7,3.482,2.47,0.0,,,,0.0,0.0,,,,,,157.0,,,445.0,,,39.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.47,0.0,,,,,,,,,,,,,,,,,""
8213421480,"1 Dec 2022, 06:54:59",Morning Run,Run,,1828,4.19,172.0,31,false,,ASICS GT-2000 7 Nottingham Runners,activities/8799946717.fit.gz,,,1828.0,1828.0,4195.4,2.83,2.295,0.0,,,,0.0,0.0,,,,,,152.0,,,434.0,,,31.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.295,0.0,,,,,,,,,,,,,,,,,""
8242638636,"13 Dec 2022, 07:55:28",Morning Run,Run,,1811,4.17,181.0,35,false,,ASICS GT-2000 7 Nottingham Runners,activities/8833361338.fit.gz,,,1811.0,1811.0,4172.4,3.062,2.304,0.0,,,,0.0,0.0,,,,,,155.0,,,414.0,,,35.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.304,0.0,,,,,,,,,,,,,,,,,""
8266065519,"19 Dec 2022, 09:54:32",Morning Run,Run,,1808,4.34,189.0,47,false,,ASICS GT-2000 7 Nottingham Runners,activities/8859793486.fit.gz,,,1808.0,1808.0,4344.0,3.16,2.403,0.0,,,,0.0,0.0,,,,,,162.0,,,413.0,,,47.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.403,0.0,,,,,,,,,,,,,,,,,""
8340662798,"5 Jan 2023, 07:53:51",Morning Run,Run,,1810,4.32,189.0,40,false,,ASICS GT-2000 7 Nottingham Runners,activities/8944298753.fit.gz,,,1810.0,1810.0,4328.0,3.382,2.391,0.0,,,,0.0,0.0,,,,,,159.0,,,420.0,,,40.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.391,0.0,,,,,,,,,,,,,,,,,""
8395247604,"15 Jan 2023, 10:33:00",Morning Run,Run,,1816,4.57,193.0,75,false,,ASICS GT-2000 7 Nottingham Runners,activities/9005094619.fit.gz,,,1816.0,1816.0,4575.9,3.458,2.52,0.0,,,,0.0,0.0,,,,,,176.0,,,493.0,,,75.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.52,0.0,,,,,,,,,,,,,,,,,""
8395248158,"8 Jan 2023, 10:26:15",Morning Run,Run,,1805,4.11,163.0,24,false,,ASICS GT-2000 7 Nottingham Runners,activities/9005094893.fit.gz,,,1805.0,1805.0,4111.1,2.806,2.278,0.0,,,,0.0,0.0,,,,,,150.0,,,363.0,,,24.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.278,0.0,,,,,,,,,,,,,,,,,""
8618223055,"25 Feb 2023, 09:03:17",Morning Run,Run,"",1927,5.00,199.0,70,false,,ASICS GT-2000 7 Nottingham Runners,activities/9251859830.fit.gz,,,1927.0,1853.0,5004.8,4.579,2.701,13.8,13.8,21.2,28.4,3.3,0.0,,,,,,174.0,,,471.0,,,70.0,,,,,,,,,,,0.0,,0.0,,1.0,5053.3,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.597,1939.0,,,,,,,,,,,,,,,,,""
8892966032,"8 Apr 2023, 10:44:01",Lunch Run,Run,,1624,4.01,189.0,55,false,,ASICS GT-2000 7 Nottingham Runners,activities/9542280497.fit.gz,,,1624.0,1624.0,4015.8,3.14,2.473,0.0,,,,0.0,0.0,,,,,,168.0,,,431.0,,,55.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.473,0.0,,,,,,,,,,,,,,,,,""
8892966116,"15 Apr 2023, 08:04:10",Parkrun,Run,Mucked up end capture,1968,5.00,202.0,90,false,,ASICS GT-2000 7 Nottingham Runners,activities/9542280417.fit.gz,,,1968.0,1968.0,5005.2,4.548,2.543,13.8,13.3,21.3,28.4,4.3,0.0,,,,,,181.0,,,532.0,,,90.0,,,,,,,,,,,0.0,,0.0,,1.0,4997.6,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.543,2140.5,,,,,,,,,,,,,,,,,""
8934603483,"22 Apr 2023, 08:05:49",Morning Run,Run,"",1791,4.88,197.0,83,false,,ASICS GT-2000 7 Nottingham Runners,activities/9586344072.fit.gz,,,1791.0,1770.0,4886.1,4.252,2.761,13.8,12.9,21.3,28.4,2.9,0.0,,,,,,179.0,,,485.0,,,83.0,,,,,,,,,,,0.0,,0.0,,1.0,4886.7,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.728,2141.2,,,,,,,,,,,,,,,,,""
9032773655,"7 May 2023, 09:56:59",Morning Run,Run,"",1884,5.02,193.0,62,false,,ASICS GT-2000 7 Nottingham Runners,activities/9690725345.fit.gz,,,1884.0,1884.0,5025.6,6.21,2.668,13.5,13.8,3.3,10.8,6.4,0.0,,,,,,170.0,,,489.0,,,62.0,,,,,,,,,,,0.0,,0.0,,1.0,5024.8,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.668,0.0,,,,,,,,,,,,,,,,,""
9079909233,"16 May 2023, 06:41:15",Morning Run,Run,"",1986,5.03,186.0,68,false,,ASICS GT-2000 7 Nottingham Runners,activities/9740721819.fit.gz,,,1986.0,1866.0,5037.7,3.828,2.7,20.1,20.3,4.5,25.1,7.7,0.0,,,,,,173.0,,,483.0,,,68.0,,,,,,,,,,,0.0,,0.0,,1.0,5056.1,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.537,72.9,,,,,,,,,,,,,,,,,""
9104435151,"20 May 2023, 08:04:49",Morning Run,Run,"",1812,5.03,196.0,88,false,,ASICS GT-2000 7 Nottingham Runners,activities/9766635332.fit.gz,,,1812.0,1803.0,5031.5,3.992,2.791,14.0,12.1,21.2,28.4,3.2,0.0,,,,,,180.0,,,460.0,,,88.0,,,,,,,,,,,0.0,,0.0,,1.0,5041.2,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.777,1915.8,,,,,,,,,,,,,,,,,""
9111476047,"21 May 2023, 09:31:09",Morning Run,Run,"",2211,5.25,177.0,49,false,,ASICS GT-2000 7 Nottingham Runners,activities/9774101910.fit.gz,,,2211.0,1944.0,5251.2,4.914,2.701,13.5,13.4,2.7,7.2,28.6,0.0,,,,,,163.0,,,449.0,,,49.0,,,,,,,,,,,0.0,,0.0,,1.0,5265.8,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.375,0.0,,,,,,,,,,,,,,,,,""
9192452050,"3 Jun 2023, 08:04:33",Morning Run,Run,"",1864,5.05,198.0,72,false,,ASICS GT-2000 7 Nottingham Runners,activities/9862432546.fit.gz,,,1864.0,1852.0,5058.0,3.684,2.731,13.9,12.5,21.2,28.4,2.9,0.0,,,,,,174.0,,,491.0,,,72.0,,,,,,,,,,,0.0,,0.0,,1.0,5066.5,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.714,1878.2,,,,,,,,,,,,,,,,,""
9280796115,"17 Jun 2023, 08:32:52",Tolka Parkrun,Run,"",1774,4.99,200.0,80,false,,ASICS GT-2000 7 Nottingham Runners,activities/9955718288.fit.gz,,,1774.0,1774.0,4990.2,3.959,2.813,26.4,23.5,30.8,39.8,7.6,0.1,,,,,,178.0,,,478.0,,,80.0,,,,,,,,,,,0.0,,0.0,,1.0,5028.2,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.813,0.0,,,,,,,,,,,,,,,,,""
9299224501,"20 Jun 2023, 05:51:01",Morning Run,Run,,2631,6.02,190.0,82,false,,ASICS GT-2000 7 Nottingham Runners,activities/9975477946.fit.gz,,,2631.0,2631.0,6022.6,3.084,2.289,0.0,,,,0.0,0.0,,,,,,166.0,,,638.0,,,82.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.289,0.0,,,,,,,,,,,,,,,,,""
9323770369,"24 Jun 2023, 08:03:00",Morning Run,Run,"",1878,5.12,201.0,83,false,,ASICS GT-2000 7 Nottingham Runners,activities/10001385783.fit.gz,,,1878.0,1870.0,5119.1,4.078,2.737,14.0,13.5,21.2,28.4,3.2,0.0,,,,,,178.0,,,523.0,,,83.0,,,,,,,,,,,0.0,,0.0,,1.0,5126.5,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.726,1944.4,,,,,,,,,,,,,,,,,media/AF49BA32-094D-4109-A6A6-A51D052F5AA2.jpg
9384671569,"4 Jul 2023, 05:44:33",Morning Run,Run,"",2710,6.63,177.0,56,false,,ASICS GT-2000 7 Nottingham Runners,activities/10066244020.fit.gz,,,2710.0,2701.0,6633.3,3.192,2.456,0.0,,,,0.0,0.0,,,,,,158.0,,,649.0,,,56.0,,,,,,8.0,,,,,0.0,116.0,0.0,,1.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.448,0.0,,,,,,,,,,,,,,,,,""
9441735123,"13 Jul 2023, 06:08:23",Morning Run,Run,"",2446,6.69,190.0,92,false,,ASICS GT-2000 7 Nottingham Runners,activities/10126439029.fit.gz,,,2446.0,2408.0,6695.2,5.524,2.78,15.5,15.5,3.3,10.7,5.7,0.0,,,,,,174.0,,,663.0,,,92.0,,,,,,,,,,,0.0,,0.0,,1.0,6694.8,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.737,0.0,,,,,,,,,,,,,,,,,""
9453882668,"15 Jul 2023, 08:02:10",Beacon Park Parkrun,Run,"",1736,4.83,198.0,85,false,,ASICS GT-2000 7 Nottingham Runners,activities/10139237310.fit.gz,,,1736.0,1736.0,4831.5,5.71,2.783,21.6,22.3,80.0,86.7,4.8,0.0,,,,,,180.0,,,495.0,,,85.0,,,,,,,,,,,0.0,,0.0,,1.0,4832.9,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.783,865.3,,,,,,,,,,,,,,,,,""
9472645735,"18 Jul 2023, 06:41:42",Morning Run,Run,"",1851,5.06,181.0,52,false,,ASICS GT-2000 7 Nottingham Runners,activities/10159116468.fit.gz,,,1851.0,1851.0,5065.6,3.956,2.737,20.8,19.5,4.7,25.6,4.9,0.0,,,,,,166.0,,,480.0,,,52.0,,,,,,,,,,,0.0,,0.0,,1.0,5081.2,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.737,0.0,,,,,,,,,,,,,,,,,""
9505160472,"23 Jul 2023, 09:47:48",Morning Run,Run,"",2615,7.05,183.0,93,false,,ASICS GT-2000 7 Nottingham Runners,activities/10193538940.fit.gz,,,2615.0,2590.0,7054.4,5.046,2.724,16.1,17.7,3.2,11.1,8.2,0.0,,,,,,173.0,,,648.0,,,93.0,,,,,,5.0,,,,,0.0,46.0,0.0,,1.0,7045.2,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.698,0.0,,,,,,,,,,,,,,,,,""
9529500901,"27 Jul 2023, 06:52:12",Morning Run,Run,,279,0.52,178.0,5,false,,ASICS GT-2000 7 Nottingham Runners,activities/10219166307.fit.gz,,,279.0,268.0,523.0,3.478,1.952,0.0,2.3,4.8,7.4,1.9,-0.4,,,,,,165.0,,,44.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,508.2,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,1.875,0.0,,,,,,,,,,,,,,,,,""
9529503793,"27 Jul 2023, 06:28:37",Morning Run,Run,"",1389,4.01,188.0,53,false,,ASICS GT-2000 7 Nottingham Runners,activities/10219169353.fit.gz,,,1389.0,1376.0,4017.4,4.3,2.92,17.3,14.2,4.8,22.1,9.3,0.1,,,,,,174.0,,,348.0,,,53.0,,,,,,,,,,,0.0,,0.0,,1.0,4032.4,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.892,0.0,,,,,,,,,,,,,,,,,""
9542878325,"29 Jul 2023, 10:59:59",Lunch Run,Run,"",2974,8.03,184.0,114,false,,ASICS GT-2000 7 Nottingham Runners,activities/10233268589.fit.gz,,,2974.0,2955.0,8037.0,5.456,2.72,19.1,19.1,2.1,9.2,10.8,0.0,,,,,,175.0,,,764.0,,,114.0,,,,,,,,,,,0.0,,0.0,,1.0,8029.7,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.702,1002.1,,,,,,,,,,,,,,,,,""
9592648306,"6 Aug 2023, 09:34:29",Morning Run,Run,"",2485,6.07,184.0,59,false,,ASICS GT-2000 7 Nottingham Runners,activities/10285971410.fit.gz,,,2485.0,2150.0,6073.4,4.838,2.825,11.8,11.8,2.4,7.2,4.6,0.0,,,,,,166.0,,,525.0,,,59.0,,,,,,,,,,,0.0,,0.0,,1.0,6094.4,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.444,749.5,,,,,,,,,,,,,,,,,""
9604095706,"8 Aug 2023, 05:36:43",Morning Run,Run,"",2639,7.11,184.0,93,false,,ASICS GT-2000 7 Nottingham Runners,activities/10298052665.fit.gz,,,2639.0,2579.0,7117.7,5.828,2.76,15.9,17.9,2.4,10.9,9.5,0.0,,,,,,173.0,,,631.0,,,93.0,,,,,,,,,,,0.0,,0.0,,1.0,7121.1,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.697,0.0,,,,,,,,,,,,,,,,,""
9631204636,"12 Aug 2023, 08:45:52",Morning Run,Run,,1983,5.01,186.0,75,false,,ASICS GT-2000 7 Nottingham Runners,activities/10326685565.fit.gz,,,1983.0,1918.0,5010.3,3.266,2.612,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,174.0,,,480.0,,,75.0,,,,,,,,,,,,,0.0,,1.0,5010.3,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.527,0.0,,,,,,,,,,,,,,,,,""
9663953742,"17 Aug 2023, 05:55:42",Morning Run,Run,"",1883,5.14,178.0,52,false,,ASICS GT-2000 7 Nottingham Runners,activities/10361160438.fit.gz,,,1883.0,1832.0,5140.1,5.076,2.806,13.5,13.5,3.2,10.9,5.7,0.0,,,,,,167.0,,,467.0,,,52.0,,,,,,,,,,,0.0,,0.0,,1.0,5145.9,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.73,0.0,,,,,,,,,,,,,,,,,""
9677748912,"19 Aug 2023, 09:39:10",Morning Run,Run,"",3843,10.10,189.0,150,false,,ASICS GT-2000 7 Nottingham Runners,activities/10375748408.fit.gz,,,3843.0,3823.0,10099.5,6.462,2.642,15.1,14.7,2.4,7.4,8.2,0.0,,,,,,175.0,,,1025.0,,,150.0,,,,,,,,,,,0.0,,0.0,,1.0,10093.3,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.628,2314.2,,,,,,,,,,,,,,,,,""
9736886917,"28 Aug 2023, 12:52:27",Afternoon Run,Run,,2426,6.35,179.0,69,false,,ASICS GT-2000 7 Nottingham Runners,activities/10438919666.fit.gz,,,2426.0,2401.0,6356.5,5.732,2.647,13.9,16.3,2.1,7.7,5.9,0.0,,,,,,167.0,,,566.0,,,69.0,,,,,,,,,,,,,0.0,,1.0,6345.1,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.62,952.7,,,,,,,,,,,,,,,,,""
9766407371,"2 Sept 2023, 08:03:30",Morning Run,Run,"",1756,5.05,198.0,85,false,,ASICS GT-2000 7 Nottingham Runners,activities/10470219036.fit.gz,,,1756.0,1740.0,5050.6,4.108,2.903,13.8,13.2,21.3,28.5,2.7,0.0,,,,,,181.0,,,489.0,,,85.0,,,,,,,,,,,0.0,,0.0,,1.0,5057.2,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.876,2188.3,,,,,,,,,,,,,,,,,""
9812643667,"9 Sept 2023, 08:17:28",Morning Run,Run,,1088,3.04,,,false,,ASICS GT-2000 7 Nottingham Runners,activities/9812643667.gpx,,,1088.0,1050.0,3042.1,8.328,2.897,22.8,1.3,2.8,26.0,9.4,0.7,,,,,,,,,381.0,,,,,,,,,,,,,,,,0.0,,1.0,3102.3,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.796,43.1,,,,2628.0,,,,,,,,,,,,,""
9858881983,"16 Sept 2023, 09:04:06",Morning Run,Run,"",2254,6.06,195.0,70,false,,ASICS GT-2000 7 Nottingham Runners,activities/10567599855.fit.gz,,,2254.0,2160.0,6067.9,5.456,2.809,11.3,11.2,2.4,7.4,4.4,0.0,,,,,,170.0,,,516.0,,,70.0,,,,,,,,,,,0.0,,0.0,,1.0,6054.3,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.692,658.8,,,,,,,,,,,,,,,,,""
9858882076,"9 Sept 2023, 08:17:44",Morning Run,Run,,25,0.08,159.0,0,false,,ASICS GT-2000 7 Nottingham Runners,activities/10567600007.fit.gz,,,25.0,18.0,86.5,4.184,4.804,0.0,0.6,3.5,4.6,3.1,-0.9,,,,,,156.0,,,6.0,,,0.0,,,,,,,,,,,,,0.0,,1.0,65.0,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,3.459,0.0,,,,,,,,,,,,,,,,,""
9914041859,"24 Sept 2023, 18:56:16",Lunch Run,Run,"",2099,5.07,183.0,47,false,,ASICS GT-2000 7 Nottingham Runners,activities/10625439605.fit.gz,,,2099.0,1813.0,5073.1,4.6,2.798,30.3,32.8,18.9,32.8,12.0,0.0,,,,,,164.0,,,451.0,,,47.0,,,,,,,,,,,0.0,,0.0,,1.0,5144.4,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.417,0.0,,,,,,,,,,,,,,,,,media/2053D5AF-60F6-4A30-AF5F-80B36F123937.jpg
10035016488,"14 Oct 2023, 08:02:41",Parkrun,Run,"",1738,5.03,199.0,74,false,,ASICS GT-2000 7 Nottingham Runners,activities/10751799675.fit.gz,,,1738.0,1738.0,5037.1,4.284,2.898,13.9,12.7,21.2,28.4,3.3,0.0,,,,,,176.0,,,447.0,,,74.0,,,,,,,,,,,0.0,,0.0,,1.0,5038.6,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.898,2374.5,,,,,,,,,,,,,,,,,""
10053191521,"17 Oct 2023, 06:41:02",Morning Plod 🚦,Run,"",2010,5.39,183.0,69,false,Didn’t pause stuck at lights ,ASICS GT-2000 7 Nottingham Runners,activities/10770749703.fit.gz,,,2010.0,1995.0,5394.4,6.716,2.704,14.8,11.9,2.1,11.0,8.6,0.1,,,,,,173.0,,,502.0,,,69.0,,,,,,,,,,,0.0,,0.0,,1.0,5404.0,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.684,0.0,,,,,,,,,,,,,,,,,""
10151890264,"3 Nov 2023, 08:37:49",Morning Run,Run,,2024,5.17,194.0,88,false,,ASICS GT-2000 7 Nottingham Runners,activities/10873786470.fit.gz,,,2024.0,2024.0,5175.3,3.104,2.557,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,176.0,,,497.0,,,88.0,,,,,,,,,,,,,0.0,,1.0,5175.3,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.557,0.0,,,,,,,,,,,,,,,,,""
10151890436,"29 Oct 2023, 12:42:27",Lunch Row,Rowing,,1284,0,192.0,32,false,,,activities/10873786640.fit.gz,,,1284.0,1284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,161.0,,,178.0,,,32.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
10238878668,"18 Nov 2023, 11:03:54",Lunch Run,Run,,1929,5.01,183.0,50,false,,ASICS GT-2000 7 Nottingham Runners,activities/10964321855.fit.gz,,,1929.0,1929.0,5017.9,3.162,2.601,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,165.0,,,462.0,,,50.0,,,,,,,,,,,,,0.0,,1.0,5017.9,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.601,0.0,,,,,,,,,,,,,,,,,""
10314943531,"30 Nov 2023, 07:26:02",Morning Run,Run,,1265,3.22,177.0,26,false,,ASICS GT-2000 7 Nottingham Runners,activities/11043348955.fit.gz,,,1265.0,1265.0,3222.4,3.368,2.547,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,157.0,,,264.0,,,26.0,,,,,,,,,,,,,0.0,,1.0,3222.4,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.547,0.0,,,,,,,,,,,,,,,,,""
10314943646,"2 Dec 2023, 09:01:47",Morning Run,Run,,1869,5.08,200.0,78,false,,ASICS GT-2000 7 Nottingham Runners,activities/11043349039.fit.gz,,,1869.0,1866.0,5082.5,3.996,2.724,14.0,13.0,21.2,28.4,3.9,0.0,,,,,,175.0,,,447.0,,,78.0,,,,,,,,,,,,,0.0,,1.0,5089.9,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.719,2399.7,,,,,,,,,,,,,,,,,""
10361005977,"10 Dec 2023, 14:45:04",Afternoon Run,Run,,2106,5.28,179.0,47,false,,ASICS GT-2000 7 Nottingham Runners,activities/11091335388.fit.gz,,,2106.0,2106.0,5283.8,3.252,2.509,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,159.0,,,506.0,,,47.0,,,,,,,,,,,,,0.0,,1.0,5283.9,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.509,0.0,,,,,,,,,,,,,,,,,""
10378837234,"14 Dec 2023, 08:16:00",Morning Run,Run,"",1208,3.00,,,false,,ASICS GT-2000 7 Nottingham Runners,,,,1208.0,1208.0,3000.0,,2.483,,,,,,0.0,,,,,,,,,369.0,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.483,0.0,,,,,,,,,,,,,,,,,""
10387564461,"16 Dec 2023, 09:02:59",Morning Run,Run,"",1812,5.04,191.0,80,false,,ASICS GT-2000 7 Nottingham Runners,activities/11119000295.fit.gz,,,1812.0,1798.0,5043.9,4.224,2.805,14.0,12.6,21.1,28.3,2.7,0.0,,,,,,177.0,,,477.0,,,80.0,,,,,,,,,,,0.0,,0.0,,1.0,5033.5,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.784,2360.2,,,,,,,,,,,,,,,,,""
10430191231,"24 Dec 2023, 12:39:01",Lunch Run,Run,"",3051,8.07,185.0,100,false,,ASICS GT-2000 7 Nottingham Runners,activities/11163057774.fit.gz,,,3051.0,3040.0,8074.0,3.628,2.656,6.1,6.0,8.9,15.1,6.4,0.0,,,,,,170.0,,,770.0,,,100.0,,,,,,,,,,,0.0,,0.0,,1.0,8064.8,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.646,7391.4,,,,,,,,,,,,,,,,,""
10439179816,"26 Dec 2023, 12:36:49",Lunch Run,Run,"",1963,5.48,183.0,59,false,,ASICS GT-2000 7 Nottingham Runners,activities/11172467676.fit.gz,,,1963.0,1963.0,5481.8,4.284,2.793,5.8,5.8,9.4,15.3,2.8,0.0,,,,,,168.0,,,461.0,,,59.0,,,,,,,,,,,0.0,,0.0,,1.0,5472.2,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.793,4419.0,,,,,,,,,,,,,,,,,""
10505143058,"6 Jan 2024, 09:07:49",Morning Run,Run,"",1784,5.01,193.0,53,false,,ASICS GT-2000 7 Nottingham Runners,activities/11241212881.fit.gz,,,1784.0,1775.0,5014.5,3.912,2.825,58.6,58.4,20.4,46.2,8.4,0.0,,,,,,167.0,,,435.0,,,53.0,,,,,,,,,,,0.0,,0.0,,1.0,5081.0,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.811,0.0,,,,4708.0,,,,,,,,,,,,,""
10548172377,"13 Jan 2024, 09:05:54",Morning Run,Run,"",1808,4.83,193.0,52,false,,ASICS GT-2000 7 Nottingham Runners,activities/11286420531.fit.gz,,,1808.0,1775.0,4839.0,4.078,2.726,13.7,13.2,21.1,28.3,4.2,0.0,,,,,,168.0,,,405.0,,,52.0,,,,,,,,,,,0.0,,0.0,,1.0,4846.6,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.676,2347.6,,,,4434.0,,,,,,,,,,,,,""
10556801362,"14 Jan 2024, 12:28:14",Lunch Run,Run,"",1870,5.05,189.0,47,false,,ASICS GT-2000 7 Nottingham Runners,activities/11295387949.fit.gz,,,1870.0,1759.0,5052.9,5.832,2.873,13.6,13.9,3.3,10.8,8.2,0.0,,,,,,165.0,,,425.0,,,47.0,,,,,,,,,,,0.0,,0.0,,1.0,5052.6,,,,,,,,,,,,,,,,6323657.0,,,,,,,,,,0.0,2.702,0.0,,,,4450.0,,,,,,,,,,,,,""
